,level_0,index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw
79,86,17577,-37.57411,-72.62476,335.09,0.54,0.68,2022-01-11,1743,1,nominal,2.0NRT,308.53,3.19,D,"-37.57411,-72.62476","Santa Amelia, Negrete, Provincia de Bío-Bío, Región del Biobío, Chile",,,Provincia de Bío-Bío,Región del Biobío,Chile,cl,,Negrete,,Santa Amelia,,,,,,,,,,,,,,,Negrete,8.0,83.0,8307.0,NEGRETE,"{'place_id': 272614845, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 912989375, 'lat': '-37.60824659724727', 'lon': '-72.57420126134822', 'display_name': 'El Agro, Negrete, Provincia de Bío-Bío, Región del Biobío, 4540000, Chile', 'address': {'hamlet': 'El Agro', 'town': 'Negrete', 'county': 'Provincia de Bío-Bío', 'state': 'Región del Biobío', 'postcode': '4540000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-37.6082942', '-37.6075715', '-72.5845255', '-72.5732184']}"
80,87,17611,-35.839859999999994,-71.41969,331.88,0.45,0.63,2022-01-11,1745,1,nominal,2.0NRT,301.75,2.11,D,"-35.839859999999994,-71.41969","Los Colihues, Colbún, Provincia de Linares, Región del Maule, Chile",,Colbún,Provincia de Linares,Región del Maule,Chile,cl,,,,Los Colihues,,,,,,,,,,,,,,,Colbún,7.0,74.0,7402.0,COLBÚN,"{'place_id': 282347306, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 255307, 'lat': '-36.0570236', 'lon': '-70.8189120660133', 'display_name': 'Colbún, Provincia de Linares, Región del Maule, 3610000, Chile', 'address': {'city': 'Colbún', 'county': 'Provincia de Linares', 'state': 'Región del Maule', 'postcode': '3610000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-36.5057598', '-35.6066802', '-71.5182978', '-70.5699292']}"
81,88,17612,-35.83575,-71.42203,342.73,0.45,0.63,2022-01-11,1745,1,nominal,2.0NRT,299.14,5.26,D,"-35.83575,-71.42203","Cruce L-11 (La Unión) - El Melado, Capilla Palacios, San Francisco de Rari, Colbún, Provincia de Linares, Región del Maule, Chile",Cruce L-11 (La Unión) - El Melado,Colbún,Provincia de Linares,Región del Maule,Chile,cl,,,,Capilla Palacios,,,,,,,,San Francisco de Rari,,,,,,,Colbún,7.0,74.0,7402.0,COLBÚN,"{'place_id': 282347306, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 255307, 'lat': '-36.0570236', 'lon': '-70.8189120660133', 'display_name': 'Colbún, Provincia de Linares, Región del Maule, 3610000, Chile', 'address': {'city': 'Colbún', 'county': 'Provincia de Linares', 'state': 'Región del Maule', 'postcode': '3610000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-36.5057598', '-35.6066802', '-71.5182978', '-70.5699292']}"
82,89,17738,-35.06475,-71.47349,336.99,0.45,0.63,2022-01-11,1745,1,nominal,2.0NRT,300.37,2.28,D,"-35.06475,-71.47349","Villa San José, Santa María, Sagrada Familia, Provincia de Curicó, Región del Maule, Chile",,,Provincia de Curicó,Región del Maule,Chile,cl,,Sagrada Familia,,Villa San José,,,,,,,,Santa María,,,,,,,Sagrada Familia,7.0,73.0,7307.0,SAGRADA FAMILIA,"{'place_id': 471254, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 214184116, 'lat': '-35.0734097', 'lon': '-71.4753484', 'display_name': 'Santa María, Sagrada Familia, Provincia de Curicó, Región del Maule, Chile', 'address': {'village': 'Santa María', 'town': 'Sagrada Familia', 'county': 'Provincia de Curicó', 'state': 'Región del Maule', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-35.0934097', '-35.0534097', '-71.4953484', '-71.4553484']}"
83,90,17830,-34.10752,-70.45442,356.26,0.38,0.59,2022-01-11,1745,1,nominal,2.0NRT,300.72,8.81,D,"-34.10752,-70.45442","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
84,91,17831,-34.10778,-70.45886,353.91,0.38,0.59,2022-01-11,1745,1,nominal,2.0NRT,301.42,9.63,D,"-34.10778,-70.45886","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
85,92,17838,-34.10738,-70.45755,367.0,0.38,0.59,2022-01-11,1745,1,high,2.0NRT,303.17,11.92,D,"-34.10738,-70.45755","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
86,93,17911,-32.805170000000004,-70.95316,333.45,0.4,0.6,2022-01-11,1745,1,nominal,2.0NRT,298.52,3.87,D,"-32.805170000000004,-70.95316","Caletera Autopista los Andes, Chagres, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",Caletera Autopista los Andes,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Catemu,,,,,Chagres,,,,,,,,,,,,Catemu,5.0,57.0,5702.0,CATEMU,"{'place_id': 49300305, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4270237368, 'lat': '-32.6946303', 'lon': '-70.9344539', 'display_name': 'Villa las Palmas, Los Cerrillos, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'neighbourhood': 'Villa las Palmas', 'village': 'Los Cerrillos', 'town': 'Catemu', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7046303', '-32.6846303', '-70.9444539', '-70.9244539']}"
87,94,18014,-31.91262,-70.84621,332.18,0.38,0.59,2022-01-11,1745,1,nominal,2.0NRT,301.6,1.54,D,"-31.91262,-70.84621","Quelén Alto Sur, Salamanca, Provincia de Choapa, Región de Coquimbo, Chile",,,Provincia de Choapa,Región de Coquimbo,Chile,cl,,Salamanca,,Quelén Alto Sur,,,,,,,,,,,,,,,Salamanca,4.0,42.0,4204.0,SALAMANCA,"{'place_id': 108617228, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28380820, 'lat': '-31.891142756826902', 'lon': '-70.66216263861683', 'display_name': 'Cruce D-835 (La Higuera) - Los Portones, Tranquilla, Salamanca, Provincia de Choapa, Región de Coquimbo, Chile', 'address': {'road': 'Cruce D-835 (La Higuera) - Los Portones', 'village': 'Tranquilla', 'town': 'Salamanca', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.8929085', '-31.8830159', '-70.6773989', '-70.6339164']}"
88,95,18033,-31.75566,-71.15366,367.0,0.4,0.6,2022-01-11,1745,1,high,2.0NRT,297.89,11.88,D,"-31.75566,-71.15366","SR Limáhuida- Tahuinco, Villa Padre Alberto Hurtado, Limáhuida, Illapel, Provincia de Choapa, Región de Coquimbo, Chile",SR Limáhuida- Tahuinco,Illapel,Provincia de Choapa,Región de Coquimbo,Chile,cl,,,,Limáhuida,,,Villa Padre Alberto Hurtado,,,,,,,,,,,,Illapel,4.0,42.0,4201.0,ILLAPEL,"{'place_id': 282569345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1591199, 'lat': '-31.6327015', 'lon': '-71.1683498', 'display_name': 'Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile', 'address': {'city': 'Illapel', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'postcode': '1930000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.9011756', '-31.2785467', '-71.3965365', '-70.527581']}"
89,96,18034,-31.75593,-71.15799,350.83,0.4,0.6,2022-01-11,1745,1,nominal,2.0NRT,300.36,11.88,D,"-31.75593,-71.15799","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Canelillo - Límite Regional (Las Palmas), Villa Padre Alberto Hurtado, Limáhuida, Illapel, Provincia de Choapa, Región de Coquimbo, Chile","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Canelillo - Límite Regional (Las Palmas)",Illapel,Provincia de Choapa,Región de Coquimbo,Chile,cl,,,,Limáhuida,,,Villa Padre Alberto Hurtado,,,,,,,,,,,,Illapel,4.0,42.0,4201.0,ILLAPEL,"{'place_id': 282569345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1591199, 'lat': '-31.6327015', 'lon': '-71.1683498', 'display_name': 'Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile', 'address': {'city': 'Illapel', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'postcode': '1930000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.9011756', '-31.2785467', '-71.3965365', '-70.527581']}"
90,97,18042,-31.75708,-71.15557,335.48,0.4,0.6,2022-01-11,1745,1,nominal,2.0NRT,297.46,10.64,D,"-31.75708,-71.15557","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Canelillo - Límite Regional (Las Palmas), Villa Padre Alberto Hurtado, Limáhuida, Illapel, Provincia de Choapa, Región de Coquimbo, Chile","Cruce Ruta 47 (Canelillo) - Las Palmas - Cruce E-35 (Pedegua), Sector: Canelillo - Límite Regional (Las Palmas)",Illapel,Provincia de Choapa,Región de Coquimbo,Chile,cl,,,,Limáhuida,,,Villa Padre Alberto Hurtado,,,,,,,,,,,,Illapel,4.0,42.0,4201.0,ILLAPEL,"{'place_id': 282569345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1591199, 'lat': '-31.6327015', 'lon': '-71.1683498', 'display_name': 'Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile', 'address': {'city': 'Illapel', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'postcode': '1930000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.9011756', '-31.2785467', '-71.3965365', '-70.527581']}"
91,98,18043,-31.7515,-71.15605,367.0,0.4,0.6,2022-01-11,1745,1,high,2.0NRT,298.2,10.64,D,"-31.7515,-71.15605","SR Limáhuida- Tahuinco, Villa Padre Alberto Hurtado, Limáhuida, Illapel, Provincia de Choapa, Región de Coquimbo, Chile",SR Limáhuida- Tahuinco,Illapel,Provincia de Choapa,Región de Coquimbo,Chile,cl,,,,Limáhuida,,,Villa Padre Alberto Hurtado,,,,,,,,,,,,Illapel,4.0,42.0,4201.0,ILLAPEL,"{'place_id': 282569345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1591199, 'lat': '-31.6327015', 'lon': '-71.1683498', 'display_name': 'Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile', 'address': {'city': 'Illapel', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'postcode': '1930000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.9011756', '-31.2785467', '-71.3965365', '-70.527581']}"
92,99,18044,-31.7518,-71.16034,330.64,0.4,0.6,2022-01-11,1745,1,nominal,2.0NRT,296.95,13.83,D,"-31.7518,-71.16034","Cruce D-377-E (Limáhuida) - Almendrillo, Sector: Limáhuida, Villa Padre Alberto Hurtado, Limáhuida, Illapel, Provincia de Choapa, Región de Coquimbo, Chile","Cruce D-377-E (Limáhuida) - Almendrillo, Sector: Limáhuida",Illapel,Provincia de Choapa,Región de Coquimbo,Chile,cl,,,,Limáhuida,,,Villa Padre Alberto Hurtado,,,,,,,,,,,,Illapel,4.0,42.0,4201.0,ILLAPEL,"{'place_id': 282569345, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1591199, 'lat': '-31.6327015', 'lon': '-71.1683498', 'display_name': 'Illapel, Provincia de Choapa, Región de Coquimbo, 1930000, Chile', 'address': {'city': 'Illapel', 'county': 'Provincia de Choapa', 'state': 'Región de Coquimbo', 'postcode': '1930000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-31.9011756', '-31.2785467', '-71.3965365', '-70.527581']}"
93,100,18811,-28.72985,-70.34703,339.64,0.33,0.56,2022-01-11,1747,1,nominal,2.0NRT,309.21,1.31,D,"-28.72985,-70.34703","Alto del Carmen, Provincia de Huasco, Región de Atacama, Chile",,,Provincia de Huasco,Región de Atacama,Chile,cl,,,,,,,,,,,,Alto del Carmen,,,,,,,Alto del Carmen,3.0,33.0,3302.0,ALTO DEL CARMEN,"{'place_id': 107852403, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28369289, 'lat': '-28.9897687', 'lon': '-70.15581', 'display_name': 'Cruce C-495 (Conay) - Chollay - Mina El Nevado, Albaricoque, Alto del Carmen, Provincia de Huasco, Región de Atacama, Chile', 'address': {'road': 'Cruce C-495 (Conay) - Chollay - Mina El Nevado', 'hamlet': 'Albaricoque', 'village': 'Alto del Carmen', 'county': 'Provincia de Huasco', 'state': 'Región de Atacama', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-29.250469', '-28.9750229', '-70.1570919', '-70.1004953']}"
94,101,19196,-27.42209,-70.25282,336.12,0.64,0.54,2022-01-11,1747,1,low,2.0NRT,307.88,8.02,D,"-27.42209,-70.25282","Cruce Ruta 31 CH - Fundición Paipote - Cruce C-33, Tierra Amarilla, Provincia de Copiapó, Región de Atacama, 1535590, Chile",Cruce Ruta 31 CH - Fundición Paipote - Cruce C-33,,Provincia de Copiapó,Región de Atacama,Chile,cl,,Tierra Amarilla,,,1535590,,,,,,,,,,,,,,Tierra Amarilla,3.0,31.0,3103.0,TIERRA AMARILLA,"{'place_id': 282557274, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1572123, 'lat': '-27.4680505', 'lon': '-70.2649307', 'display_name': 'Tierra Amarilla, Provincia de Copiapó, Región de Atacama, 1580000, Chile', 'address': {'town': 'Tierra Amarilla', 'county': 'Provincia de Copiapó', 'state': 'Región de Atacama', 'postcode': '1580000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-28.6426296', '-27.1543022', '-70.3813292', '-68.9721511']}"
95,108,20011,-38.78658,-72.95219,342.08,0.59,0.53,2022-01-11,1925,1,nominal,2.0NRT,308.41,7.64,D,"-38.78658,-72.95219","Almagro - Puente Negro - Catripulli, Comunidad Llancahuito, Nueva Imperial, Provincia de Cautín, Región de la Araucanía, Chile",Almagro - Puente Negro - Catripulli,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Nueva Imperial,,Comunidad Llancahuito,,,,,,,,,,,,,,,Nueva Imperial,9.0,91.0,9111.0,NUEVA IMPERIAL,"{'place_id': 135980956, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 150126081, 'lat': '-38.75730173511219', 'lon': '-72.96839596355451', 'display_name': 'Nueva Imperial, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Nueva Imperial', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.7665737', '-38.7533301', '-72.9714288', '-72.9607604']}"
96,109,20012,-38.78513,-72.95631,346.19,0.59,0.53,2022-01-11,1925,1,nominal,2.0NRT,309.4,7.47,D,"-38.78513,-72.95631","Almagro - Puente Negro - Catripulli, Comunidad Llancahuito, Nueva Imperial, Provincia de Cautín, Región de la Araucanía, Chile",Almagro - Puente Negro - Catripulli,,Provincia de Cautín,Región de la Araucanía,Chile,cl,,Nueva Imperial,,Comunidad Llancahuito,,,,,,,,,,,,,,,Nueva Imperial,9.0,91.0,9111.0,NUEVA IMPERIAL,"{'place_id': 135980956, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 150126081, 'lat': '-38.75730173511219', 'lon': '-72.96839596355451', 'display_name': 'Nueva Imperial, Provincia de Cautín, Región de la Araucanía, Chile', 'address': {'town': 'Nueva Imperial', 'county': 'Provincia de Cautín', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.7665737', '-38.7533301', '-72.9714288', '-72.9607604']}"
97,110,20013,-38.26644,-73.04264,342.37,0.6,0.53,2022-01-11,1925,1,nominal,2.0NRT,300.69,6.17,D,"-38.26644,-73.04264","Los Laureles - Pichipellahuén, El Olvido, Lumaco, Provincia de Malleco, Región de la Araucanía, Chile",Los Laureles - Pichipellahuén,Lumaco,Provincia de Malleco,Región de la Araucanía,Chile,cl,,,,El Olvido,,,,,,,,,,,,,,,Lumaco,9.0,92.0,9207.0,LUMACO,"{'place_id': 282604752, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1742570, 'lat': '-38.2752758', 'lon': '-73.05011013562796', 'display_name': 'Lumaco, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'city': 'Lumaco', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.4801668', '-38.0703677', '-73.3410846', '-72.7874074']}"
98,112,20015,-34.1057,-70.4572,341.9,0.52,0.67,2022-01-11,1925,1,nominal,2.0NRT,300.83,3.5,D,"-34.1057,-70.4572","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
99,113,20016,-34.10637,-70.45438,333.48,0.52,0.67,2022-01-11,1925,1,nominal,2.0NRT,299.38,3.55,D,"-34.10637,-70.45438","Planta Caletones División El Teniente de Codelco, Caletones, Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile",,,Provincia de Cachapoal,Región del Libertador General Bernardo O'Higgins,Chile,cl,Planta Caletones División El Teniente de Codelco,Machalí,,Caletones,,,,,,,,,,,,,,,Machalí,6.0,61.0,6108.0,MACHALÍ,"{'place_id': 282577281, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1664171, 'lat': '-34.182453', 'lon': '-70.6511584', 'display_name': ""Machalí, Provincia de Cachapoal, Región del Libertador General Bernardo O'Higgins, Chile"", 'address': {'town': 'Machalí', 'county': 'Provincia de Cachapoal', 'state': ""Región del Libertador General Bernardo O'Higgins"", 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-34.703403', '-34.0090745', '-70.7244661', '-70.0096881']}"
100,114,20049,-38.16758,-72.42756,331.6,0.6,0.53,2022-01-12,505,1,nominal,2.0NRT,285.53,7.99,N,"-38.16758,-72.42756","El Maitén, Victoria, Provincia de Malleco, Región de la Araucanía, Chile",,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Victoria,,El Maitén,,,,,,,,,,,,,,,Victoria,9.0,92.0,9211.0,VICTORIA,"{'place_id': 106748023, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 25755547, 'lat': '-38.28101866639952', 'lon': '-72.23218527960503', 'display_name': 'San Francisco - Huillinlebu, Huillinlebu, Victoria, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'road': 'San Francisco - Huillinlebu', 'hamlet': 'Huillinlebu', 'town': 'Victoria', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.3216558', '-38.266091', '-72.2431755', '-72.1918221']}"
101,115,20050,-38.16939,-72.42039,335.76,0.6,0.53,2022-01-12,505,1,nominal,2.0NRT,288.89,7.99,N,"-38.16939,-72.42039","El Maitén, Victoria, Provincia de Malleco, Región de la Araucanía, Chile",,,Provincia de Malleco,Región de la Araucanía,Chile,cl,,Victoria,,El Maitén,,,,,,,,,,,,,,,Victoria,9.0,92.0,9211.0,VICTORIA,"{'place_id': 106748023, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 25755547, 'lat': '-38.28101866639952', 'lon': '-72.23218527960503', 'display_name': 'San Francisco - Huillinlebu, Huillinlebu, Victoria, Provincia de Malleco, Región de la Araucanía, Chile', 'address': {'road': 'San Francisco - Huillinlebu', 'hamlet': 'Huillinlebu', 'town': 'Victoria', 'county': 'Provincia de Malleco', 'state': 'Región de la Araucanía', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-38.3216558', '-38.266091', '-72.2431755', '-72.1918221']}"
102,123,20058,-43.09763,-73.49141999999999,296.6,0.51,0.49,2022-01-12,508,1,nominal,2.0NRT,279.46,1.08,N,"-43.09763,-73.49141999999999","Oqueldán - Tutil, Oqueldán, Quellón, Provincia de Chiloé, Región de Los Lagos, Chile",Oqueldán - Tutil,,Provincia de Chiloé,Región de Los Lagos,Chile,cl,,Quellón,,Oqueldán,,,,,,,,,,,,,,,Quellón,10.0,102.0,10208.0,QUELLÓN,"{'place_id': 282765201, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 3076644, 'lat': '-43.1200305', 'lon': '-73.6203025', 'display_name': 'Quellón, Provincia de Chiloé, Región de Los Lagos, Chile', 'address': {'town': 'Quellón', 'county': 'Provincia de Chiloé', 'state': 'Región de Los Lagos', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-43.8838418', '-42.8210969', '-75.127451', '-73.1744088']}"
103,124,21754,-32.79931,-70.95336999999999,315.78,0.34,0.56,2022-01-12,503,1,nominal,2.0NRT,287.8,1.12,N,"-32.79931,-70.95336999999999","Camino San José, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile",Camino San José,,Provincia de San Felipe de Aconcagua,Región de Valparaíso,Chile,cl,,Catemu,,,,,,,,,,,,,,,,,Catemu,5.0,57.0,5702.0,CATEMU,"{'place_id': 49300305, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4270237368, 'lat': '-32.6946303', 'lon': '-70.9344539', 'display_name': 'Villa las Palmas, Los Cerrillos, Catemu, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile', 'address': {'neighbourhood': 'Villa las Palmas', 'village': 'Los Cerrillos', 'town': 'Catemu', 'county': 'Provincia de San Felipe de Aconcagua', 'state': 'Región de Valparaíso', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-32.7046303', '-32.6846303', '-70.9444539', '-70.9244539']}"
104,125,21755,-33.29142,-70.72867,312.64,0.32,0.54,2022-01-12,503,1,nominal,2.0NRT,289.62,0.55,N,"-33.29142,-70.72867","DHL, Avenida Presidente Eduardo Frei Montalva, Carretera Panamericana, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, 9391481, Chile",Avenida Presidente Eduardo Frei Montalva,Colina,Provincia de Chacabuco,Región Metropolitana de Santiago,Chile,cl,,,,Carretera Panamericana,9391481,,,,,DHL,,,,,,,,,Colina,13.0,133.0,13301.0,COLINA,"{'place_id': 282295424, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 164101, 'lat': '-33.202472', 'lon': '-70.6749147', 'display_name': 'Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile', 'address': {'city': 'Colina', 'county': 'Provincia de Chacabuco', 'state': 'Región Metropolitana de Santiago', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-33.34253', '-32.9421947', '-70.7920402', '-70.3725286']}"
