,level_0,index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,Coordenadas,Locacion,road,city,county,state,country,country_code,industrial,town,isolated_dwelling,hamlet,postcode,building,neighbourhood,region,suburb,amenity,man_made,village,office,historic,aeroway,tourism,state_district,highway,Comuna,REGION,PROVINCIA,COMUNA,ComunaUpper,raw
53,60,8567,-26.28293,-69.95784,344.27,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,312.94,10.3,D,"-26.28293,-69.95784","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
54,61,8568,-26.275340000000003,-69.95226,343.03,0.51,0.41,2022-01-11,1840,N,low,2.0NRT,313.1,1.72,D,"-26.275340000000003,-69.95226","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
55,62,8569,-26.27625,-69.9573,341.01,0.51,0.41,2022-01-11,1840,N,low,2.0NRT,312.72,1.72,D,"-26.27625,-69.9573","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
56,63,8570,-26.27808,-69.96738,343.23,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,312.58,5.94,D,"-26.27808,-69.96738","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
57,64,8571,-26.278990000000004,-69.97241,343.07,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,312.63,8.86,D,"-26.278990000000004,-69.97241","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
58,65,8572,-26.27249,-69.95815999999999,341.25,0.51,0.41,2022-01-11,1840,N,low,2.0NRT,312.38,1.72,D,"-26.27249,-69.95815999999999","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
59,66,8573,-26.2734,-69.96319,342.65,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,312.1,5.94,D,"-26.2734,-69.96319","Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Diego de Almagro,,,1500000,,,,,,,,,,,,,,Diego de Almagro,3.0,32.0,3202.0,DIEGO DE ALMAGRO,"{'place_id': 282463202, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295896, 'lat': '-26.3910794', 'lon': '-70.0459281', 'display_name': 'Diego de Almagro, Provincia de Chañaral, Región de Atacama, 1500000, Chile', 'address': {'town': 'Diego de Almagro', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1500000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9205329', '-25.2868441', '-70.2104013', '-68.3678335']}"
60,67,8574,-26.303259999999998,-70.21465,348.89,0.49,0.4,2022-01-11,1840,N,nominal,2.0NRT,310.52,4.99,D,"-26.303259999999998,-70.21465","Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Chañaral,,,1490000,,,,,,,,,,,,,,Chañaral,3.0,32.0,3201.0,CHAÑARAL,"{'place_id': 282354961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295905, 'lat': '-26.347934', 'lon': '-70.6223617', 'display_name': 'Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile', 'address': {'town': 'Chañaral', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1490000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9419171', '-25.8947438', '-70.7242566', '-69.8818179']}"
61,68,8575,-26.304129999999997,-70.2195,345.9,0.49,0.4,2022-01-11,1840,N,nominal,2.0NRT,309.96,4.99,D,"-26.304129999999997,-70.2195","Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Chañaral,,,1490000,,,,,,,,,,,,,,Chañaral,3.0,32.0,3201.0,CHAÑARAL,"{'place_id': 282354961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295905, 'lat': '-26.347934', 'lon': '-70.6223617', 'display_name': 'Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile', 'address': {'town': 'Chañaral', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1490000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9419171', '-25.8947438', '-70.7242566', '-69.8818179']}"
62,69,8576,-26.305020000000003,-70.22440999999999,346.73,0.49,0.4,2022-01-11,1840,N,nominal,2.0NRT,309.7,3.88,D,"-26.305020000000003,-70.22440999999999","Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Chañaral,,,1490000,,,,,,,,,,,,,,Chañaral,3.0,32.0,3201.0,CHAÑARAL,"{'place_id': 282354961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295905, 'lat': '-26.347934', 'lon': '-70.6223617', 'display_name': 'Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile', 'address': {'town': 'Chañaral', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1490000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9419171', '-25.8947438', '-70.7242566', '-69.8818179']}"
63,70,8577,-26.30592,-70.22939000000001,341.08,0.49,0.4,2022-01-11,1840,N,nominal,2.0NRT,309.35,3.88,D,"-26.30592,-70.22939000000001","Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Chañaral,,,1490000,,,,,,,,,,,,,,Chañaral,3.0,32.0,3201.0,CHAÑARAL,"{'place_id': 282354961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295905, 'lat': '-26.347934', 'lon': '-70.6223617', 'display_name': 'Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile', 'address': {'town': 'Chañaral', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1490000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9419171', '-25.8947438', '-70.7242566', '-69.8818179']}"
64,71,8578,-26.300440000000002,-70.22046,349.87,0.49,0.4,2022-01-11,1840,N,nominal,2.0NRT,311.83,8.59,D,"-26.300440000000002,-70.22046","Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Chañaral,,,1490000,,,,,,,,,,,,,,Chañaral,3.0,32.0,3201.0,CHAÑARAL,"{'place_id': 282354961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295905, 'lat': '-26.347934', 'lon': '-70.6223617', 'display_name': 'Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile', 'address': {'town': 'Chañaral', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1490000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9419171', '-25.8947438', '-70.7242566', '-69.8818179']}"
65,72,8579,-26.30132,-70.22535,356.92,0.49,0.4,2022-01-11,1840,N,nominal,2.0NRT,311.83,9.91,D,"-26.30132,-70.22535","Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile",,,Provincia de Chañaral,Región de Atacama,Chile,cl,,Chañaral,,,1490000,,,,,,,,,,,,,,Chañaral,3.0,32.0,3201.0,CHAÑARAL,"{'place_id': 282354961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 295905, 'lat': '-26.347934', 'lon': '-70.6223617', 'display_name': 'Chañaral, Provincia de Chañaral, Región de Atacama, 1490000, Chile', 'address': {'town': 'Chañaral', 'county': 'Provincia de Chañaral', 'state': 'Región de Atacama', 'postcode': '1490000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-26.9419171', '-25.8947438', '-70.7242566', '-69.8818179']}"
66,73,8616,-25.53255,-70.18472,342.56,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,310.69,3.19,D,"-25.53255,-70.18472","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
67,74,8617,-25.5205,-70.16150999999999,343.08,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,310.8,3.8,D,"-25.5205,-70.16150999999999","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
68,75,8619,-25.51674,-70.16241,341.39,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,310.17,3.8,D,"-25.51674,-70.16241","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
69,76,8620,-25.512079999999997,-70.15833,346.47,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,310.14,3.29,D,"-25.512079999999997,-70.15833","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
70,77,8621,-25.51299,-70.1633,344.04,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,309.76,3.29,D,"-25.51299,-70.1633","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
71,78,8622,-25.50923,-70.16421,345.27,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,309.43,3.29,D,"-25.50923,-70.16421","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
72,79,8623,-25.51014,-70.16920999999999,352.77,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,309.81,3.77,D,"-25.51014,-70.16920999999999","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
73,80,8624,-25.51106,-70.17425,343.96,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,309.81,3.77,D,"-25.51106,-70.17425","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
74,81,8625,-25.50456,-70.16013000000001,339.59,0.51,0.41,2022-01-11,1840,N,low,2.0NRT,310.24,4.12,D,"-25.50456,-70.16013000000001","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
75,82,8626,-25.50548,-70.16512,350.5,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,309.88,4.12,D,"-25.50548,-70.16512","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
76,83,8627,-25.5064,-70.17014,354.61,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,309.83,4.27,D,"-25.5064,-70.17014","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
77,84,8628,-25.50732,-70.17519,346.61,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,310.06,4.27,D,"-25.50732,-70.17519","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
78,85,8629,-25.50265,-70.1711,346.96,0.51,0.41,2022-01-11,1840,N,nominal,2.0NRT,310.01,4.27,D,"-25.50265,-70.1711","Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile",,,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,Taltal,,,,,,,,,,,,,,,,,Taltal,2.0,21.0,2104.0,TALTAL,"{'place_id': 145394931, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 185548060, 'lat': '-25.30851311838094', 'lon': '-69.86729128328757', 'display_name': 'Ruta 5 Norte, Agua Verde, Taltal, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'road': 'Ruta 5 Norte', 'hamlet': 'Agua Verde', 'town': 'Taltal', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.5714177', '-24.8652851', '-70.3526942', '-69.8619351']}"
79,86,10387,-23.82304,-70.31622,313.71,0.39,0.36,2022-01-12,554,N,nominal,2.0NRT,282.42,1.76,N,"-23.82304,-70.31622","Ruta 5 Norte, Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile",Ruta 5 Norte,Antofagasta,Provincia de Antofagasta,Región de Antofagasta,Chile,cl,,,,,,,,,,,,,,,,,,,Antofagasta,2.0,21.0,2101.0,ANTOFAGASTA,"{'place_id': 282607959, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1561898, 'lat': '-23.6463741', 'lon': '-70.3980033', 'display_name': 'Antofagasta, Provincia de Antofagasta, Región de Antofagasta, Chile', 'address': {'city': 'Antofagasta', 'county': 'Provincia de Antofagasta', 'state': 'Región de Antofagasta', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-25.4019573', '-23.0584154', '-70.6286037', '-68.0670324']}"
80,87,10570,-27.4142,-70.26113000000001,323.1,0.4,0.37,2022-01-12,554,N,nominal,2.0NRT,286.44,2.46,N,"-27.4142,-70.26113000000001","Cruce Ruta 31 CH - Fundición Paipote - Cruce C-33, Tierra Amarilla, Provincia de Copiapó, Región de Atacama, 1535590, Chile",Cruce Ruta 31 CH - Fundición Paipote - Cruce C-33,,Provincia de Copiapó,Región de Atacama,Chile,cl,,Tierra Amarilla,,,1535590,,,,,,,,,,,,,,Tierra Amarilla,3.0,31.0,3103.0,TIERRA AMARILLA,"{'place_id': 282557274, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1572123, 'lat': '-27.4680505', 'lon': '-70.2649307', 'display_name': 'Tierra Amarilla, Provincia de Copiapó, Región de Atacama, 1580000, Chile', 'address': {'town': 'Tierra Amarilla', 'county': 'Provincia de Copiapó', 'state': 'Región de Atacama', 'postcode': '1580000', 'country': 'Chile', 'country_code': 'cl'}, 'boundingbox': ['-28.6426296', '-27.1543022', '-70.3813292', '-68.9721511']}"
